DateTime,Value
2020-02-04 07:11,199
2020-02-04 07:12,199
2020-02-04 07:13,202
2020-02-04 07:14,199
2020-02-04 07:15,201
2020-02-04 07:16,200
2020-02-04 07:17,194
2020-02-04 07:18,199
2020-02-04 07:19,201
2020-02-04 07:20,202
2020-02-04 07:21,199
2020-02-04 07:22,197
2020-02-04 07:23,200
2020-02-04 07:24,196
2020-02-04 07:25,203
2020-02-04 07:26,204
2020-02-04 07:27,203
2020-02-04 07:28,197
2020-02-04 07:29,200
2020-02-04 07:30,199
2020-02-04 07:31,202
2020-02-04 07:32,196
2020-02-04 07:33,199
2020-02-04 07:34,201
2020-02-04 07:35,199
2020-02-04 07:36,199
2020-02-04 07:37,199
2020-02-04 07:38,201
2020-02-04 07:39,191
2020-02-04 07:40,201
2020-02-04 07:41,198
2020-02-04 07:42,199
2020-02-04 07:43,199
2020-02-04 07:44,204
2020-02-04 07:45,202
2020-02-04 07:46,200
2020-02-04 07:47,205
2020-02-04 07:48,206
2020-02-04 07:49,203
2020-02-04 07:50,205
2020-02-04 07:51,201
2020-02-04 07:52,204
2020-02-04 07:53,203
2020-02-04 07:54,204
2020-02-04 07:55,200
2020-02-04 07:56,196
2020-02-04 07:57,199
2020-02-04 07:58,199
2020-02-04 07:59,199
2020-02-04 08:00,202
2020-02-04 08:01,195
2020-02-04 08:02,206
2020-02-04 08:03,197
2020-02-04 08:04,203
2020-02-04 08:05,198
2020-02-04 08:06,197
2020-02-04 08:07,197
2020-02-04 08:08,196
2020-02-04 08:09,199
2020-02-04 08:10,199
2020-02-04 08:11,198
2020-02-04 08:12,205
2020-02-04 08:13,198
2020-02-04 08:14,205
2020-02-04 08:15,198
2020-02-04 08:16,203
2020-02-04 08:17,201
2020-02-04 08:18,203
2020-02-04 08:19,201
2020-02-04 08:20,205
2020-02-04 08:21,204
2020-02-04 08:22,207
2020-02-04 08:23,205
2020-02-04 08:24,202
2020-02-04 08:25,202
2020-02-04 08:26,201
2020-02-04 08:27,203
2020-02-04 08:28,206
2020-02-04 08:29,199
2020-02-04 08:30,201
2020-02-04 08:31,202
2020-02-04 08:32,205
2020-02-04 08:33,218
2020-02-04 08:34,214
2020-02-04 08:35,215
2020-02-04 08:36,219
2020-02-04 08:37,214
2020-02-04 08:38,224
2020-02-04 08:39,220
2020-02-04 08:40,217
2020-02-04 08:41,217
2020-02-04 08:42,219
2020-02-04 08:43,219
2020-02-04 08:44,217
2020-02-04 08:45,221
2020-02-04 08:46,221
2020-02-04 08:47,223
2020-02-04 08:48,225
2020-02-04 08:49,212
2020-02-04 08:50,216
2020-02-04 08:51,224
2020-02-04 08:52,222
2020-02-04 08:53,225
2020-02-04 08:54,222
2020-02-04 08:55,222
2020-02-04 08:56,225
2020-02-04 08:57,219
2020-02-04 08:58,225
2020-02-04 08:59,226
2020-02-04 09:00,223
2020-02-04 09:01,223
2020-02-04 09:02,222
2020-02-04 09:03,221
2020-02-04 09:04,220
2020-02-04 09:05,219
2020-02-04 09:06,223
2020-02-04 09:07,222
2020-02-04 09:08,226
2020-02-04 09:09,226
2020-02-04 09:10,224
2020-02-04 09:11,227
2020-02-04 09:12,228
2020-02-04 09:13,226
2020-02-04 09:14,227
2020-02-04 09:15,224
2020-02-04 09:16,223
2020-02-04 09:17,221
2020-02-04 09:18,220
2020-02-04 09:19,219
2020-02-04 09:20,220
2020-02-04 09:21,222
2020-02-04 09:22,212
2020-02-04 09:23,221
2020-02-04 09:24,218
2020-02-04 09:25,218
2020-02-04 09:26,228
2020-02-04 09:27,221
2020-02-04 09:28,218
2020-02-04 09:29,221
2020-02-04 09:30,219
2020-02-04 09:31,225
2020-02-04 09:32,222
2020-02-04 09:33,215
2020-02-04 09:34,218
2020-02-04 09:35,217
2020-02-04 09:36,218
2020-02-04 09:37,217
2020-02-04 09:38,219
2020-02-04 09:39,219
2020-02-04 09:40,218
2020-02-04 09:41,218
2020-02-04 09:42,220
2020-02-04 09:43,217
2020-02-04 09:44,214
2020-02-04 09:45,210
2020-02-04 09:46,214
2020-02-04 09:47,210
2020-02-04 09:48,215
2020-02-04 09:49,217
2020-02-04 09:50,215
2020-02-04 09:51,214
2020-02-04 09:52,218
2020-02-04 09:53,218
2020-02-04 09:54,217
2020-02-04 09:55,216
2020-02-04 09:56,215
2020-02-04 09:57,217
2020-02-04 09:58,209
2020-02-04 09:59,216
2020-02-04 10:00,215
2020-02-04 10:01,213
2020-02-04 10:02,217
2020-02-04 10:03,216
2020-02-04 10:04,218
2020-02-04 10:05,218
2020-02-04 10:06,223
2020-02-04 10:07,220
2020-02-04 10:08,225
2020-02-04 10:09,221
2020-02-04 10:10,223
2020-02-04 10:11,220
2020-02-04 10:12,226
2020-02-04 10:13,225
2020-02-04 10:14,229
2020-02-04 10:15,228
2020-02-04 10:16,230
2020-02-04 10:17,229
2020-02-04 10:18,228
2020-02-04 10:19,223
2020-02-04 10:20,227
2020-02-04 10:21,221
2020-02-04 10:22,218
2020-02-04 10:23,221
2020-02-04 10:24,222
2020-02-04 10:25,222
2020-02-04 10:26,217
2020-02-04 10:27,220
2020-02-04 10:28,218
2020-02-04 10:29,221
2020-02-04 10:30,217
2020-02-04 10:31,222
2020-02-04 10:32,223
2020-02-04 10:33,220
2020-02-04 10:34,220
2020-02-04 10:35,222
2020-02-04 10:36,220
2020-02-04 10:37,223
2020-02-04 10:38,217
2020-02-04 10:39,223
2020-02-04 10:40,223
2020-02-04 10:41,226
2020-02-04 10:42,225
2020-02-04 10:43,226
2020-02-04 10:44,223
2020-02-04 10:45,224
2020-02-04 10:46,223
2020-02-04 10:47,220
2020-02-04 10:48,224
2020-02-04 10:49,221
2020-02-04 10:50,224
2020-02-04 10:51,223
2020-02-04 10:52,225
2020-02-04 10:53,226
2020-02-04 10:54,223
2020-02-04 10:55,231
2020-02-04 10:56,224
2020-02-04 10:57,227
2020-02-04 10:58,228
2020-02-04 10:59,229
2020-02-04 11:00,227
2020-02-04 11:01,227
2020-02-04 11:02,227
2020-02-04 11:03,223
2020-02-04 11:04,224
2020-02-04 11:05,227
2020-02-04 11:06,226
2020-02-04 11:07,227
2020-02-04 11:08,224
2020-02-04 11:09,225
2020-02-04 11:10,227
2020-02-04 11:11,222
2020-02-04 11:12,223
2020-02-04 11:13,220
2020-02-04 11:14,220
2020-02-04 11:15,223
2020-02-04 11:16,226
2020-02-04 11:17,222
2020-02-04 11:18,220
2020-02-04 11:19,225
2020-02-04 11:20,226
2020-02-04 11:21,230
2020-02-04 11:22,229
2020-02-04 11:23,224
2020-02-04 11:24,227
2020-02-04 11:25,268
2020-02-04 11:26,272
2020-02-04 11:27,274
2020-02-04 11:28,267
2020-02-04 11:29,273
2020-02-04 11:30,274
2020-02-04 11:31,277
2020-02-04 11:32,271
2020-02-04 11:33,271
2020-02-04 11:34,277
2020-02-04 11:35,281
2020-02-04 11:36,277
2020-02-04 11:37,273
2020-02-04 11:38,266
2020-02-04 11:39,276
2020-02-04 11:40,276
2020-02-04 11:41,272
2020-02-04 11:42,275
2020-02-04 11:43,283
2020-02-04 11:44,282
2020-02-04 11:45,279
2020-02-04 11:46,285
2020-02-04 11:47,282
2020-02-04 11:48,281
2020-02-04 11:49,281
2020-02-04 11:50,278
2020-02-04 11:51,278
2020-02-04 11:52,285
2020-02-04 11:53,282
2020-02-04 11:54,286
2020-02-04 11:55,294
2020-02-04 11:56,294
2020-02-04 11:57,292
2020-02-04 11:58,291
2020-02-04 11:59,297
2020-02-04 12:00,293
2020-02-04 12:01,294
2020-02-04 12:02,293
2020-02-04 12:03,286
2020-02-04 12:04,290
2020-02-04 12:05,285
2020-02-04 12:06,283
2020-02-04 12:07,289
2020-02-04 12:08,280
2020-02-04 12:09,287
2020-02-04 12:10,283
2020-02-04 12:11,283
2020-02-04 12:12,278
2020-02-04 12:13,282
2020-02-04 12:14,279
2020-02-04 12:15,282
2020-02-04 12:16,277
2020-02-04 12:17,277
2020-02-04 12:18,278
2020-02-04 12:19,265
2020-02-04 12:20,262
2020-02-04 12:21,262
2020-02-04 12:22,262
2020-02-04 12:23,260
2020-02-04 12:24,263
2020-02-04 12:25,263
2020-02-04 12:26,266
2020-02-04 12:27,261
2020-02-04 12:28,265
2020-02-04 12:29,263
2020-02-04 12:30,266
2020-02-04 12:31,260
2020-02-04 12:32,261
2020-02-04 12:33,258
2020-02-04 12:34,256
2020-02-04 12:35,259
2020-02-04 12:36,264
2020-02-04 12:37,263
2020-02-04 12:38,262
2020-02-04 12:39,263
2020-02-04 12:40,264
2020-02-04 12:41,261
2020-02-04 12:42,261
2020-02-04 12:43,258
2020-02-04 12:44,264
2020-02-04 12:45,264
2020-02-04 12:46,261
2020-02-04 12:47,263
2020-02-04 12:48,258
2020-02-04 12:49,264
2020-02-04 12:50,261
2020-02-04 12:51,259
2020-02-04 12:52,257
2020-02-04 12:53,257
2020-02-04 12:54,261
2020-02-04 12:55,261
2020-02-04 12:56,263
2020-02-04 12:57,264
2020-02-04 12:58,258
2020-02-04 12:59,267
2020-02-04 13:00,268
2020-02-04 13:01,260
2020-02-04 13:02,263
2020-02-04 13:03,261
2020-02-04 13:04,260
2020-02-04 13:05,264
2020-02-04 13:06,268
2020-02-04 13:07,266
2020-02-04 13:08,266
2020-02-04 13:09,268
2020-02-04 13:10,268
2020-02-04 13:11,267
2020-02-04 13:12,267
2020-02-04 13:13,271
2020-02-04 13:14,268
2020-02-04 13:15,271
2020-02-04 13:16,273
2020-02-04 13:17,281
2020-02-04 13:18,274
2020-02-04 13:19,283
2020-02-04 13:20,281
2020-02-04 13:21,285
2020-02-04 13:22,283
2020-02-04 13:23,290
2020-02-04 13:24,282
2020-02-04 13:25,284
2020-02-04 13:26,283
2020-02-04 13:27,279
2020-02-04 13:28,285
2020-02-04 13:29,281
2020-02-04 13:30,286
2020-02-04 13:31,283
2020-02-04 13:32,280
2020-02-04 13:33,280
2020-02-04 13:34,276
2020-02-04 13:35,276
2020-02-04 13:36,278
2020-02-04 13:37,276
2020-02-04 13:38,280
2020-02-04 13:39,283
2020-02-04 13:40,287
2020-02-04 13:41,287
2020-02-04 13:42,290
2020-02-04 13:43,280
2020-02-04 13:44,281
2020-02-04 13:45,285
2020-02-04 13:46,287
2020-02-04 13:47,284
2020-02-04 13:48,286
2020-02-04 13:49,277
2020-02-04 13:50,278
2020-02-04 13:51,282
2020-02-04 13:52,285
2020-02-04 13:53,283
2020-02-04 13:54,274
2020-02-04 13:55,285
2020-02-04 13:56,286
2020-02-04 13:57,280
2020-02-04 13:58,278
2020-02-04 13:59,276
2020-02-04 14:00,280
2020-02-04 14:01,284
2020-02-04 14:02,289
2020-02-04 14:03,278
2020-02-04 14:04,283
2020-02-04 14:05,286
2020-02-04 14:06,283
2020-02-04 14:07,284
2020-02-04 14:08,282
2020-02-04 14:09,282
2020-02-04 14:10,286
2020-02-04 14:11,283
2020-02-04 14:12,289
2020-02-04 14:13,285
2020-02-04 14:14,282
2020-02-04 14:15,285
2020-02-04 14:16,288
2020-02-04 14:17,283
2020-02-04 14:18,286
2020-02-04 14:19,279
2020-02-04 14:20,274
2020-02-04 14:21,279
2020-02-04 14:22,282
2020-02-04 14:23,277
2020-02-04 14:24,282
2020-02-04 14:25,282
2020-02-04 14:26,279
2020-02-04 14:27,286
2020-02-04 14:28,274
2020-02-04 14:29,275
2020-02-04 14:30,276
2020-02-04 14:31,272
2020-02-04 14:32,271
2020-02-04 14:33,274
2020-02-04 14:34,272
2020-02-04 14:35,269
2020-02-04 14:36,274
2020-02-04 14:37,272
2020-02-04 14:38,275
2020-02-04 14:39,271
2020-02-04 14:40,268
2020-02-04 14:41,269
2020-02-04 14:42,268
2020-02-04 14:43,266
2020-02-04 14:44,266
2020-02-04 14:45,263
2020-02-04 14:46,261
2020-02-04 14:47,270
2020-02-04 14:48,267
2020-02-04 14:49,262
2020-02-04 14:50,267
2020-02-04 14:51,265
2020-02-04 14:52,268
2020-02-04 14:53,260
2020-02-04 14:54,263
2020-02-04 14:55,262
2020-02-04 14:56,261
2020-02-04 14:57,261
2020-02-04 14:58,266
2020-02-04 14:59,262
2020-02-04 15:00,268
2020-02-04 15:01,269
2020-02-04 15:02,266
2020-02-04 15:03,268
2020-02-04 15:04,267
2020-02-04 15:05,270
2020-02-04 15:06,260
2020-02-04 15:07,255
2020-02-04 15:08,248
2020-02-04 15:09,251
2020-02-04 15:10,249
2020-02-04 15:11,246
2020-02-04 15:12,250
2020-02-04 15:13,247
2020-02-04 15:14,248
2020-02-04 15:15,249
2020-02-04 15:16,249
2020-02-04 15:17,248
2020-02-04 15:18,248
2020-02-04 15:19,243
2020-02-04 15:20,247
2020-02-04 15:21,251
2020-02-04 15:22,251
2020-02-04 15:23,251
2020-02-04 15:24,253
2020-02-04 15:25,249
2020-02-04 15:26,251
2020-02-04 15:27,248
2020-02-04 15:28,249
2020-02-04 15:29,250
2020-02-04 15:30,252
2020-02-04 15:31,249
2020-02-04 15:32,253
2020-02-04 15:33,254
2020-02-04 15:34,256
2020-02-04 15:35,253
2020-02-04 15:36,253
2020-02-04 15:37,256
2020-02-04 15:38,251
2020-02-04 15:39,251
2020-02-04 15:40,249
2020-02-04 15:41,248
2020-02-04 15:42,251
2020-02-04 15:43,247
2020-02-04 15:44,249
2020-02-04 15:45,254
2020-02-04 15:46,251
2020-02-04 15:47,252
2020-02-04 15:48,252
2020-02-04 15:49,256
2020-02-04 15:50,253
2020-02-04 15:51,254
2020-02-04 15:52,254
2020-02-04 15:53,253
2020-02-04 15:54,251
2020-02-04 15:55,248
2020-02-04 15:56,252
2020-02-04 15:57,250
2020-02-04 15:58,253
2020-02-04 15:59,253
2020-02-04 16:00,252
2020-02-04 16:01,255
2020-02-04 16:02,254
2020-02-04 16:03,253
2020-02-04 16:04,254
2020-02-04 16:05,251
2020-02-04 16:06,258
2020-02-04 16:07,249
2020-02-04 16:08,246
2020-02-04 16:09,253
2020-02-04 16:10,252
2020-02-04 16:11,248
2020-02-04 16:12,251
2020-02-04 16:13,246
2020-02-04 16:14,249
2020-02-04 16:15,250
2020-02-04 16:16,246
2020-02-04 16:17,247
2020-02-04 16:18,248
2020-02-04 16:19,248
2020-02-04 16:20,246
2020-02-04 16:21,251
2020-02-04 16:22,251
2020-02-04 16:23,251
2020-02-04 16:24,252
2020-02-04 16:25,256
2020-02-04 16:26,252
2020-02-04 16:27,253
2020-02-04 16:28,253
2020-02-04 16:29,247
2020-02-04 16:30,247
2020-02-04 16:31,255
2020-02-04 16:32,257
2020-02-04 16:33,249
2020-02-04 16:34,249
2020-02-04 16:35,249
2020-02-04 16:36,256
2020-02-04 16:37,252
2020-02-04 16:38,256
2020-02-04 16:39,254
2020-02-04 16:40,252
2020-02-04 16:41,256
2020-02-04 16:42,253
2020-02-04 16:43,257
2020-02-04 16:44,251
2020-02-04 16:45,257
2020-02-04 16:46,251
2020-02-04 16:47,255
2020-02-04 16:48,253
2020-02-04 16:49,257
2020-02-04 16:50,257
2020-02-04 16:51,258
2020-02-04 16:52,254
2020-02-04 16:53,253
2020-02-04 16:54,254
2020-02-04 16:55,250
2020-02-04 16:56,250
2020-02-04 16:57,249
2020-02-04 16:58,250
2020-02-04 16:59,258
2020-02-04 17:00,253
2020-02-04 17:01,249
2020-02-04 17:02,250
2020-02-04 17:03,247
2020-02-04 17:04,248
2020-02-04 17:05,249
2020-02-04 17:06,251
2020-02-04 17:07,251
2020-02-04 17:08,252
2020-02-04 17:09,244
2020-02-04 17:10,248
2020-02-04 17:11,248
2020-02-04 17:12,245
2020-02-04 17:13,249
2020-02-04 17:14,244
2020-02-04 17:15,249
2020-02-04 17:16,247
2020-02-04 17:17,247
2020-02-04 17:18,246
2020-02-04 17:19,243
2020-02-04 17:20,247
2020-02-04 17:21,241
2020-02-04 17:22,241
2020-02-04 17:23,239
2020-02-04 17:24,245
2020-02-04 17:25,242
2020-02-04 17:26,245
2020-02-04 17:27,241
2020-02-04 17:28,243
2020-02-04 17:29,241
2020-02-04 17:30,248
2020-02-04 17:31,243
2020-02-04 17:32,246
2020-02-04 17:33,243
2020-02-04 17:34,242
2020-02-04 17:35,244
2020-02-04 17:36,247
2020-02-04 17:37,247
2020-02-04 17:38,252
2020-02-04 17:39,253
2020-02-04 17:40,248
2020-02-04 17:41,253
2020-02-04 17:42,247
2020-02-04 17:43,251
2020-02-04 17:44,248
2020-02-04 17:45,245
2020-02-04 17:46,245
2020-02-04 17:47,248
2020-02-04 17:48,246
2020-02-04 17:49,246
2020-02-04 17:50,244
2020-02-04 17:51,247
2020-02-04 17:52,250
2020-02-04 17:53,251
2020-02-04 17:54,246
2020-02-04 17:55,250
2020-02-04 17:56,248
2020-02-04 17:57,242
2020-02-04 17:58,244
2020-02-04 17:59,245
2020-02-04 18:00,248
2020-02-04 18:01,250
2020-02-04 18:02,255
2020-02-04 18:03,256
2020-02-04 18:04,253
2020-02-04 18:05,256
2020-02-04 18:06,259
2020-02-04 18:07,254
2020-02-04 18:08,251
2020-02-04 18:09,253
2020-02-04 18:10,250
2020-02-04 18:11,259
2020-02-04 18:12,249
2020-02-04 18:13,255
2020-02-04 18:14,255
2020-02-04 18:15,254
2020-02-04 18:16,256
2020-02-04 18:17,262
2020-02-04 18:18,261
2020-02-04 18:19,253
2020-02-04 18:20,236
2020-02-04 18:21,233
2020-02-04 18:22,230
2020-02-04 18:23,226
2020-02-04 18:24,225
2020-02-04 18:25,223
2020-02-04 18:26,226
2020-02-04 18:27,226
2020-02-04 18:28,228
2020-02-04 18:29,226
2020-02-04 18:30,223
2020-02-04 18:31,220
2020-02-04 18:32,220
2020-02-04 18:33,219
2020-02-04 18:34,219
2020-02-04 18:35,221
2020-02-04 18:36,218
2020-02-04 18:37,218
2020-02-04 18:38,222
2020-02-04 18:39,221
2020-02-04 18:40,223
2020-02-04 18:41,219
2020-02-04 18:42,222
2020-02-04 18:43,218
2020-02-04 18:44,218
2020-02-04 18:45,219
2020-02-04 18:46,215
2020-02-04 18:47,219
2020-02-04 18:48,220
2020-02-04 18:49,220
2020-02-04 18:50,217
2020-02-04 18:51,223
2020-02-04 18:52,226
2020-02-04 18:53,220
2020-02-04 18:54,219
2020-02-04 18:55,222
2020-02-04 18:56,220
2020-02-04 18:57,221
2020-02-04 18:58,221
2020-02-04 18:59,218
2020-02-04 19:00,222
2020-02-04 19:01,222
2020-02-04 19:02,223
2020-02-04 19:03,224
2020-02-04 19:04,225
2020-02-04 19:05,227
2020-02-04 19:06,223
2020-02-04 19:07,227
2020-02-04 19:08,227
2020-02-04 19:09,227
2020-02-04 19:10,226
2020-02-04 19:11,223
2020-02-04 19:12,224
2020-02-04 19:13,221
2020-02-04 19:14,225
2020-02-04 19:15,222
2020-02-04 19:16,223
2020-02-04 19:17,222
2020-02-04 19:18,222
2020-02-04 19:19,225
2020-02-04 19:20,226
2020-02-04 19:21,224
2020-02-04 19:22,226
2020-02-04 19:23,229
2020-02-04 19:24,227
2020-02-04 19:25,225
2020-02-04 19:26,225
2020-02-04 19:27,225
2020-02-04 19:28,224
2020-02-04 19:29,223
2020-02-04 19:30,220
2020-02-04 19:31,224
2020-02-04 19:32,222
2020-02-04 19:33,219
2020-02-04 19:34,221
2020-02-04 19:35,220
2020-02-04 19:36,220
2020-02-04 19:37,220
2020-02-04 19:38,221
2020-02-04 19:39,219
2020-02-04 19:40,222
2020-02-04 19:41,219
2020-02-04 19:42,220
2020-02-04 19:43,215
2020-02-04 19:44,217
2020-02-04 19:45,217
2020-02-04 19:46,216
2020-02-04 19:47,214
2020-02-04 19:48,218
2020-02-04 19:49,216
2020-02-04 19:50,220
2020-02-04 19:51,217
2020-02-04 19:52,220
2020-02-04 19:53,216
2020-02-04 19:54,217
2020-02-04 19:55,214
2020-02-04 19:56,215
2020-02-04 19:57,213
2020-02-04 19:58,212
2020-02-04 19:59,215
2020-02-04 20:00,215
2020-02-04 20:01,215
2020-02-04 20:02,217
2020-02-04 20:03,217
2020-02-04 20:04,215
2020-02-04 20:05,214
2020-02-04 20:06,217
2020-02-04 20:07,217
2020-02-04 20:08,214
2020-02-04 20:09,215
2020-02-04 20:10,218
2020-02-04 20:11,218
2020-02-04 20:12,218
2020-02-04 20:13,217
2020-02-04 20:14,217
2020-02-04 20:15,219
2020-02-04 20:16,219
2020-02-04 20:17,219
2020-02-04 20:18,218
2020-02-04 20:19,220
2020-02-04 20:20,221
2020-02-04 20:21,218
2020-02-04 20:22,218
2020-02-04 20:23,217
2020-02-04 20:24,216
2020-02-04 20:25,217
2020-02-04 20:26,217
2020-02-04 20:27,220
2020-02-04 20:28,222
2020-02-04 20:29,220
2020-02-04 20:30,219
2020-02-04 20:31,221
2020-02-04 20:32,221
2020-02-04 20:33,220
2020-02-04 20:34,221
2020-02-04 20:35,219
2020-02-04 20:36,219
2020-02-04 20:37,220
2020-02-04 20:38,220
2020-02-04 20:39,223
2020-02-04 20:40,221
2020-02-04 20:41,221
2020-02-04 20:42,220
2020-02-04 20:43,220
2020-02-04 20:44,223
2020-02-04 20:45,220
2020-02-04 20:46,226
2020-02-04 20:47,219
2020-02-04 20:48,223
2020-02-04 20:49,215
2020-02-04 20:50,215
2020-02-04 20:51,211
2020-02-04 20:52,217
2020-02-04 20:53,209
2020-02-04 20:54,211
2020-02-04 20:55,212
2020-02-04 20:56,211
2020-02-04 20:57,211
2020-02-04 20:58,212
2020-02-04 20:59,215
2020-02-04 21:00,210
2020-02-04 21:01,214
2020-02-04 21:02,213
2020-02-04 21:03,215
2020-02-04 21:04,214
2020-02-04 21:05,213
2020-02-04 21:06,211
2020-02-04 21:07,214
2020-02-04 21:08,211
2020-02-04 21:09,211
2020-02-04 21:10,213
2020-02-04 21:11,212
2020-02-04 21:12,211
2020-02-04 21:13,210
2020-02-04 21:14,215
2020-02-04 21:15,210
2020-02-04 21:16,214
2020-02-04 21:17,216
2020-02-04 21:18,217
2020-02-04 21:19,215
2020-02-04 21:20,214
2020-02-04 21:21,218
2020-02-04 21:22,215
2020-02-04 21:23,211
2020-02-04 21:24,213
2020-02-04 21:25,214
2020-02-04 21:26,212
2020-02-04 21:27,215
2020-02-04 21:28,212
2020-02-04 21:29,214
2020-02-04 21:30,215
2020-02-04 21:31,214
2020-02-04 21:32,213
2020-02-04 21:33,216
2020-02-04 21:34,216
2020-02-04 21:35,217
2020-02-04 21:36,211
2020-02-04 21:37,213
2020-02-04 21:38,210
2020-02-04 21:39,211
2020-02-04 21:40,210
2020-02-04 21:41,210
2020-02-04 21:42,210
2020-02-04 21:43,211
2020-02-04 21:44,209
2020-02-04 21:45,210
2020-02-04 21:46,216
2020-02-04 21:47,213
2020-02-04 21:48,214
2020-02-04 21:49,215
2020-02-04 21:50,215
2020-02-04 21:51,215
2020-02-04 21:52,212
2020-02-04 21:53,216
2020-02-04 21:54,212
2020-02-04 21:55,212
2020-02-04 21:56,214
2020-02-04 21:57,213
2020-02-04 21:58,211
2020-02-04 21:59,215
2020-02-04 22:00,214
2020-02-04 22:01,217
2020-02-04 22:02,216
2020-02-04 22:03,214
2020-02-04 22:04,217
2020-02-04 22:05,216
2020-02-04 22:06,212
2020-02-04 22:07,210
2020-02-04 22:08,210
2020-02-04 22:09,211
2020-02-04 22:10,214
2020-02-04 22:11,213
2020-02-04 22:12,214
2020-02-04 22:13,218
2020-02-04 22:14,217
2020-02-04 22:15,217
2020-02-04 22:16,216
2020-02-04 22:17,214
2020-02-04 22:18,217
2020-02-04 22:19,213
2020-02-04 22:20,213
2020-02-04 22:21,211
2020-02-04 22:22,215
2020-02-04 22:23,215
2020-02-04 22:24,211
2020-02-04 22:25,212
2020-02-04 22:26,214
2020-02-04 22:27,215
2020-02-04 22:28,212
2020-02-04 22:29,213
2020-02-04 22:30,212
2020-02-04 22:31,216
2020-02-04 22:32,213
2020-02-04 22:33,211
2020-02-04 22:34,208
2020-02-04 22:35,208
2020-02-04 22:36,206
2020-02-04 22:37,205
2020-02-04 22:38,203
2020-02-04 22:39,203
2020-02-04 22:40,202
2020-02-04 22:41,200
2020-02-04 22:42,201
2020-02-04 22:43,201
2020-02-04 22:44,204
2020-02-04 22:45,201
2020-02-04 22:46,198
2020-02-04 22:47,200
2020-02-04 22:48,197
2020-02-04 22:49,196
2020-02-04 22:50,196
2020-02-04 22:51,197
2020-02-04 22:52,195
2020-02-04 22:53,194
2020-02-04 22:54,188
2020-02-04 22:55,189
2020-02-04 22:56,190
2020-02-04 22:57,189
2020-02-04 22:58,191
2020-02-04 22:59,190
2020-02-04 23:00,195
2020-02-04 23:01,192
2020-02-04 23:02,192
2020-02-04 23:03,190
2020-02-04 23:04,191
2020-02-04 23:05,192
2020-02-04 23:06,190
2020-02-04 23:07,193
2020-02-04 23:08,189
2020-02-04 23:09,192
2020-02-04 23:10,194
2020-02-04 23:11,191
2020-02-04 23:12,193
2020-02-04 23:13,190
2020-02-04 23:14,194
2020-02-04 23:15,197
2020-02-04 23:16,196
2020-02-04 23:17,194
2020-02-04 23:18,195
2020-02-04 23:19,195
2020-02-04 23:20,191
2020-02-04 23:21,191
2020-02-04 23:22,195
2020-02-04 23:23,192
2020-02-04 23:24,190
2020-02-04 23:25,191
2020-02-04 23:26,190
2020-02-04 23:27,189
2020-02-04 23:28,192
2020-02-04 23:29,192
2020-02-04 23:30,192
2020-02-04 23:31,195
2020-02-04 23:32,195
2020-02-04 23:33,195
2020-02-04 23:34,191
2020-02-04 23:35,192
2020-02-04 23:36,195
2020-02-04 23:37,193
2020-02-04 23:38,194
2020-02-04 23:39,190
2020-02-04 23:40,192
2020-02-04 23:41,192
2020-02-04 23:42,190
2020-02-04 23:43,191
2020-02-04 23:44,193
2020-02-04 23:45,192
2020-02-04 23:46,194
2020-02-04 23:47,194
2020-02-04 23:48,194
2020-02-04 23:49,191
2020-02-04 23:50,192
2020-02-04 23:51,189
2020-02-04 23:52,192
2020-02-04 23:53,189
2020-02-04 23:54,188
2020-02-04 23:55,191
2020-02-04 23:56,191
2020-02-04 23:57,188
2020-02-04 23:58,188
2020-02-04 23:59,188
2020-02-05 00:00,191
2020-02-05 00:01,190
2020-02-05 00:02,211
2020-02-05 00:03,218
2020-02-05 00:04,218
2020-02-05 00:05,231
2020-02-05 00:06,247
2020-02-05 00:07,250
2020-02-05 00:08,250
2020-02-05 00:09,244
2020-02-05 00:10,247
2020-02-05 00:11,244
2020-02-05 00:12,251
2020-02-05 00:13,246
2020-02-05 00:14,246
2020-02-05 00:15,251
2020-02-05 00:16,250
2020-02-05 00:17,247
2020-02-05 00:18,249
2020-02-05 00:19,248
2020-02-05 00:20,248
2020-02-05 00:21,244
2020-02-05 00:22,247
2020-02-05 00:23,250
2020-02-05 00:24,242
2020-02-05 00:25,245
2020-02-05 00:26,245
2020-02-05 00:27,246
2020-02-05 00:28,250
2020-02-05 00:29,249
2020-02-05 00:30,249
2020-02-05 00:31,253
2020-02-05 00:32,250
2020-02-05 00:33,248
2020-02-05 00:34,252
2020-02-05 00:35,246
2020-02-05 00:36,246
2020-02-05 00:37,246
2020-02-05 00:38,245
2020-02-05 00:39,247
2020-02-05 00:40,242
2020-02-05 00:41,242
2020-02-05 00:42,244
2020-02-05 00:43,252
2020-02-05 00:44,250
2020-02-05 00:45,248
2020-02-05 00:46,253
2020-02-05 00:47,250
2020-02-05 00:48,247
2020-02-05 00:49,247
2020-02-05 00:50,251
2020-02-05 00:51,248
2020-02-05 00:52,250
2020-02-05 00:53,250
2020-02-05 00:54,250
2020-02-05 00:55,250
2020-02-05 00:56,258
2020-02-05 00:57,259
2020-02-05 00:58,256
2020-02-05 00:59,257
2020-02-05 01:00,255
2020-02-05 01:01,254
2020-02-05 01:02,252
2020-02-05 01:03,255
2020-02-05 01:04,252
2020-02-05 01:05,250
2020-02-05 01:06,253
